Accident_Index,Location_Easting_OSGR,Location_Northing_OSGR,Longitude,Latitude,Police_Force,Accident_Severity,Number_of_Vehicles,Number_of_Casualties,Date,Day_of_Week,Time,Local_Authority_(District),Local_Authority_(Highway),1st_Road_Class,1st_Road_Number,Road_Type,Speed_limit,Junction_Detail,Junction_Control,2nd_Road_Class,2nd_Road_Number,Pedestrian_Crossing-Human_Control,Pedestrian_Crossing-Physical_Facilities,Light_Conditions,Weather_Conditions,Road_Surface_Conditions,Special_Conditions_at_Site,Carriageway_Hazards,Urban_or_Rural_Area,Did_Police_Officer_Attend_Scene_of_Accident,LSOA_of_Accident_Location,OBJECTID
"2018500299555","303091","86655",-3.372767,50.671455,"50","3","1","2",18/04/2018,"4",00:01:00,"580",E10000008,"4","3180","6","60","0","-1","-1","0","0","0","6","1","2","0","0","2","1",E01019964,"447"
"2018500331332","300742","87163",-3.406135,50.675626,"50","3","1","1",20/08/2018,"2",12:34:00,"580",E10000008,"6","0","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01019963,"447"
"2018500800438","303130","86836",-3.372263,50.673089,"50","3","2","3",01/10/2018,"2",16:24:00,"580",E10000008,"4","3180","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01019964,"447"
"2018500800814","302995","85898",-3.373927,50.664634,"50","3","2","1",22/10/2018,"2",08:43:00,"580",E10000008,"4","3180","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01019964,"447"
"2018500261090","329831","96834",-2.996367,50.766822,"50","3","1","2",13/01/2018,"7",15:59:00,"580",E10000008,"6","0","6","60","0","-1","-1","0","0","0","1","1","2","0","0","2","1",E01019889,"448"
"2018500262750","328423","96134",-3.016192,50.760355,"50","3","2","1",08/01/2018,"2",05:50:00,"580",E10000008,"3","358","6","60","0","-1","-1","0","0","0","6","1","4","0","0","2","1",E01019889,"448"
"2018500282804","330146","98585",-2.992234,50.782603,"50","3","2","1",26/03/2018,"2",08:50:00,"580",E10000008,"4","3261","6","20","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01019887,"448"
"2018500289758","328969","96852",-3.008591,50.766878,"50","3","2","1",20/04/2018,"6",22:09:00,"580",E10000008,"3","358","6","40","0","-1","-1","0","0","0","6","1","1","0","0","2","1",E01019889,"448"
"2018500289859","329514","97015",-3.000896,50.76841,"50","3","2","8",11/03/2018,"1",18:29:00,"580",E10000008,"3","35","6","60","0","-1","-1","0","0","0","6","2","2","0","0","2","1",E01019889,"448"
"2018500307990","329690","98658",-2.998715,50.783205,"50","3","2","1",23/06/2018,"7",12:10:00,"580",E10000008,"6","0","6","20","3","4","6","0","0","0","1","1","1","0","0","2","1",E01019888,"448"
"2018500800211","330514","98104",-2.986923,50.778323,"50","3","2","1",26/09/2018,"4",16:45:00,"580",E10000008,"4","3261","6","30","3","4","6","0","0","0","1","1","1","0","0","2","1",E01019887,"448"
"2018500801490","329385","97832",-3.002882,50.775741,"50","2","2","2",03/11/2018,"7",09:35:00,"580",E10000008,"6","0","6","30","3","4","3","358","0","0","1","1","1","0","0","2","1",E01019889,"448"
"2018500801730","328986","98217",-3.008614,50.779154,"50","3","1","1",12/11/2018,"2",08:45:00,"580",E10000008,"4","3261","6","60","0","-1","-1","0","0","0","1","8","2","0","0","2","1",E01019889,"448"
"2018500808411","328419","98096",-3.016631,50.777996,"50","3","2","1",28/11/2018,"4",08:06:00,"580",E10000008,"4","3261","6","60","3","4","6","0","0","0","1","2","2","0","0","2","1",E01019888,"448"
"2018500810751","329690","98450",-2.998675,50.781334,"50","2","1","1",29/12/2018,"7",11:13:00,"580",E10000008,"6","0","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01019888,"448"
"2018500311739","326335","92687",-3.045101,50.7291,"50","2","2","2",09/07/2018,"2",12:09:00,"580",E10000008,"3","3052","6","60","3","4","3","358","0","0","1","1","1","0","0","2","2",E01019961,"449"
"2018500265508","332334","93536",-2.960272,50.737465,"50","3","2","1",26/01/2018,"6",08:18:00,"580",E10000008,"4","3165","1","30","2","4","6","0","0","0","1","1","2","0","0","2","1",E01019961,"451"
"2018500275402","331775","96326",-2.96871,50.762486,"50","3","3","1",21/02/2018,"4",16:15:00,"580",E10000008,"3","35","3","60","3","4","4","3261","0","0","1","1","1","0","0","2","1",E01019961,"451"
"2018500800213","332802","93166",-2.953573,50.734193,"50","3","2","1",14/08/2018,"3",20:45:00,"580",E10000008,"4","3165","6","30","3","4","6","0","0","0","1","1","1","0","0","2","2",E01019961,"451"
"2018500801209","331954","94332",-2.965803,50.744578,"50","2","1","1",25/10/2018,"5",22:33:00,"580",E10000008,"4","3165","6","30","0","-1","-1","0","0","0","6","1","1","0","0","2","1",E01019961,"451"
"2018500805457","332332","93547",-2.960302,50.737564,"50","3","2","1",12/11/2018,"2",08:31:00,"580",E10000008,"6","0","6","30","2","4","4","3165","0","0","1","1","2","0","0","2","1",E01019961,"451"
"2018500321112","325481","99132",-3.058505,50.78694,"50","2","1","1",03/08/2018,"6",00:35:00,"580",E10000008,"3","35","6","60","0","-1","-1","0","0","0","6","1","1","0","0","2","1",E01019935,"452"
"2018500800324","325392","99130",-3.059767,50.786911,"50","3","1","1",23/09/2018,"1",00:44:00,"580",E10000008,"3","35","6","60","0","-1","-1","0","0","0","4","2","2","0","0","2","1",E01019935,"452"
"2018500325295","323673","98403",-3.083997,50.78015,"50","3","2","1",30/07/2018,"2",17:46:00,"580",E10000008,"6","0","6","60","0","-1","-1","0","0","0","1","1","2","0","0","2","1",E01019935,"453"
"2018500800406","321956","99911",-3.108667,50.79348,"50","1","3","1",11/10/2018,"5",21:34:00,"580",E10000008,"3","35","6","60","0","-1","-1","0","0","0","6","1","1","0","0","2","1",E01019935,"453"
"2018500800433","326270","95861",-3.046658,50.757631,"50","3","1","1",04/10/2018,"5",05:35:00,"580",E10000008,"6","0","6","60","0","-1","-1","0","0","0","6","2","2","0","0","2","1",E01019936,"453"
"2018500261634","326269","98808",-3.047263,50.784128,"50","3","2","1",17/01/2018,"4",10:22:00,"580",E10000008,"3","35","6","60","0","-1","-1","0","0","0","1","1","2","0","0","2","1",E01019935,"454"
"2018500262756","326920","98352",-3.03794,50.78011,"50","2","1","1",10/01/2018,"4",09:20:00,"580",E10000008,"6","0","6","30","0","-1","-1","0","0","0","1","1","2","0","0","2","1",E01019935,"454"
"2018500275088","326353","98768",-3.046064,50.783779,"50","3","3","3",19/02/2018,"2",08:40:00,"580",E10000008,"3","35","6","60","3","4","6","0","0","0","1","1","2","0","0","2","1",E01019935,"454"
"2018500305691","327250","98248",-3.033239,50.779217,"50","2","3","2",16/06/2018,"7",14:41:00,"580",E10000008,"3","35","6","50","3","4","6","0","0","0","1","1","1","0","0","2","1",E01019936,"454"
"2018500312165","327019","98319",-3.036529,50.779826,"50","3","2","1",24/04/2018,"3",18:30:00,"580",E10000008,"3","35","6","50","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01019935,"454"
"2018500316549","326952","98358",-3.037487,50.780168,"50","3","2","1",19/07/2018,"5",16:25:00,"580",E10000008,"3","35","6","50","3","4","6","0","0","0","1","1","1","0","0","2","1",E01019935,"454"
"2018500801700","327358","98219",-3.031702,50.77897,"50","3","2","1",05/10/2018,"6",05:30:00,"580",E10000008,"3","35","6","40","0","-1","-1","0","0","0","5","1","1","0","0","2","2",E01019936,"454"
"2018500293189","327847","95874",-3.024307,50.757946,"50","2","4","4",29/04/2018,"1",16:30:00,"580",E10000008,"3","358","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01019936,"455"
"2018500321135","316471","94987",-3.185354,50.748444,"50","2","2","2",04/08/2018,"7",12:55:00,"580",E10000008,"6","0","6","60","3","4","6","0","0","0","1","1","1","0","0","2","1",E01019901,"456"
"2018500306307","317656","91875",-3.167865,50.720633,"50","3","1","1",27/05/2018,"1",08:00:00,"580",E10000008,"6","0","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01019901,"457"
"2018500801173","318067","91762",-3.162019,50.719675,"50","3","1","2",01/11/2018,"5",19:24:00,"580",E10000008,"6","0","6","60","0","-1","-1","0","0","0","6","1","1","0","0","2","1",E01019901,"457"
"2018500807754","317469","91976",-3.170536,50.721515,"50","3","1","1",09/12/2018,"1",14:15:00,"580",E10000008,"6","0","6","60","0","-1","-1","0","0","0","1","1","2","0","0","2","1",E01019901,"457"
"2018500326772","319537","100230",-3.143052,50.796017,"50","3","2","3",20/08/2018,"2",11:12:00,"580",E10000008,"3","35","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01019901,"458"
"2018500330385","320027","100180",-3.13609,50.795635,"50","3","1","1",12/09/2018,"4",06:17:00,"580",E10000008,"3","35","3","60","0","-1","-1","0","0","0","1","1","2","0","0","2","1",E01019901,"458"
"2018500308475","321786","99962",-3.111089,50.793916,"50","3","1","1",12/06/2018,"3",04:57:00,"580",E10000008,"3","35","6","60","0","-1","-1","0","0","0","1","1","1","0","7","2","1",E01019901,"460"
"2018500287508","321317","91320",-3.115895,50.716151,"50","3","3","1",17/04/2018,"3",07:30:00,"580",E10000008,"3","3052","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01019900,"461"
"2018500288376","321846","91496",-3.10844,50.717805,"50","3","1","1",07/04/2018,"7",05:48:00,"580",E10000008,"3","3052","6","60","0","-1","-1","0","0","0","6","2","2","0","0","2","1",E01019900,"461"
"2018500297157","322612","96063",-3.098551,50.75897,"50","2","2","1",11/05/2018,"6",14:30:00,"580",E10000008,"6","0","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","2",E01019900,"461"
"2018500316835","324574","94024",-3.070321,50.740896,"50","3","1","1",08/07/2018,"1",09:49:00,"580",E10000008,"6","0","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01019899,"461"
"2018500802663","324421","94076",-3.0725,50.741343,"50","3","1","1",23/11/2018,"6",16:49:00,"580",E10000008,"6","0","6","30","0","-1","-1","0","0","0","4","1","1","0","0","2","1",E01019900,"461"
"2018500287100","323003","91527",-3.09206,50.718238,"50","3","1","1",03/04/2018,"3",11:38:00,"580",E10000008,"3","3052","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01019900,"462"
"2018500800214","322059","91529",-3.10543,50.71813,"50","3","2","1",25/08/2018,"7",10:57:00,"580",E10000008,"6","0","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01019900,"462"
"2018500800394","324942","92179",-3.064731,50.724354,"50","3","1","1",02/10/2018,"3",22:36:00,"580",E10000008,"6","0","6","60","0","-1","-1","0","0","0","6","1","1","0","0","2","1",E01019900,"462"
"2018500266844","323982","90217",-3.077925,50.706588,"50","2","2","1",29/01/2018,"2",14:10:00,"580",E10000008,"6","0","6","30","3","4","6","0","0","0","1","1","2","0","0","2","1",E01019946,"463"
"2018500299791","323486","91492",-3.085212,50.717987,"50","3","1","1",09/05/2018,"4",21:27:00,"580",E10000008,"3","3052","6","40","0","-1","-1","0","0","0","6","2","2","0","0","2","1",E01019949,"463"
"2018500306472","324739","91194",-3.067405,50.715472,"50","2","1","3",21/06/2018,"5",19:00:00,"580",E10000008,"6","0","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01019949,"463"
"2018500331414","324321","90460",-3.073175,50.708818,"50","2","2","1",18/08/2018,"7",10:00:00,"580",E10000008,"6","0","6","30","3","4","6","0","0","0","1","1","1","0","0","2","2",E01019950,"463"
"2018500800494","324286","90616",-3.073702,50.710216,"50","3","5","2",13/10/2018,"7",09:38:00,"580",E10000008,"6","0","6","30","0","-1","-1","0","0","0","1","1","2","0","0","2","1",E01019950,"463"
"2018500309950","322412","89980",-3.100105,50.70425,"50","3","2","2",02/06/2018,"7",16:36:00,"580",E10000008,"4","3174","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01019890,"465"
"2018500288602","317131","100467",-3.177238,50.797808,"50","3","2","1",27/03/2018,"3",06:07:00,"580",E10000008,"3","35","6","60","9","4","6","0","0","0","1","1","2","0","0","1","1",E01019934,"466"
"2018500289785","317853","100505",-3.167004,50.798253,"50","3","3","8",13/04/2018,"6",13:12:00,"580",E10000008,"3","35","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01019934,"466"
"2018500295346","317587","101830",-3.171075,50.810128,"50","2","2","1",11/05/2018,"6",11:10:00,"580",E10000008,"3","30","6","60","0","-1","-1","0","0","0","1","4","1","0","0","2","1",E01019934,"466"
"2018500306009","317940","99883",-3.16563,50.792673,"50","3","2","1",16/05/2018,"4",15:13:00,"580",E10000008,"6","0","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01019934,"466"
"2018500314695","318258","100802",-3.161324,50.800981,"50","1","2","4",27/07/2018,"6",13:24:00,"580",E10000008,"3","35","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01019934,"466"
"2018500316770","316789","100854",-3.182178,50.801239,"50","3","1","1",01/07/2018,"1",16:25:00,"580",E10000008,"6","0","6","30","3","4","6","0","0","0","1","1","1","0","0","1","1",E01019933,"466"
"2018500320760","316982","101436",-3.179571,50.806499,"50","3","2","2",15/07/2018,"1",15:35:00,"580",E10000008,"6","0","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01019934,"466"
"2018500330505","316665","100959",-3.183961,50.802165,"50","3","2","1",03/08/2018,"6",19:08:00,"580",E10000008,"6","0","6","30","0","-1","-1","0","0","0","1","1","1","0","0","1","1",E01019933,"466"
"2018500801179","316127","100614",-3.191515,50.798985,"50","3","2","1",30/10/2018,"3",14:19:00,"580",E10000008,"3","375","6","30","0","-1","-1","0","0","0","1","1","1","0","0","1","2",E01019932,"466"
"2018500807758","307507","87012",-3.310382,50.675384,"50","3","2","2",09/12/2018,"1",14:00:00,"580",E10000008,"4","3178","6","60","3","4","4","3178","0","0","1","1","2","0","0","2","1",E01019945,"468"
"2018500270176","305554","86112",-3.337784,50.666979,"50","3","2","1",02/02/2018,"6",14:00:00,"580",E10000008,"6","0","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01019945,"469"
"2018500299744","305713","86339",-3.335593,50.669045,"50","3","2","1",11/04/2018,"4",18:00:00,"580",E10000008,"4","3178","6","40","0","-1","-1","0","0","0","1","2","2","0","2","2","2",E01019945,"469"
"2018500301624","304594","85553",-3.35122,50.661796,"50","3","1","2",24/05/2018,"5",21:54:00,"580",E10000008,"6","0","6","40","0","-1","-1","0","0","0","6","1","1","0","0","2","1",E01019945,"469"
"2018500326621","307493","83031",-3.309584,50.63959,"50","3","1","1",22/07/2018,"1",10:10:00,"580",E10000008,"6","0","6","60","0","-1","-1","0","0","0","1","8","1","0","0","2","2",E01019945,"470"
"2018500800011","314598","96267",-3.212195,50.759679,"50","2","1","1",23/08/2018,"5",21:58:00,"580",E10000008,"3","375","6","60","0","-1","-1","0","0","0","6","1","1","0","0","2","1",E01032628,"473"
"2018500801851","313299","99395",-3.231347,50.787609,"50","3","4","1",16/11/2018,"6",19:46:00,"580",E10000008,"3","30","3","60","0","-1","-1","0","0","0","4","1","2","0","0","2","1",E01032628,"473"
"2018500802881","314591","96317",-3.212306,50.760128,"50","3","1","1",20/11/2018,"3",09:15:00,"580",E10000008,"3","375","6","60","0","-1","-1","0","0","0","6","1","2","0","0","2","2",E01032628,"473"
"2018500259001","314482","99884",-3.214682,50.792182,"50","3","5","2",02/01/2018,"3",14:15:00,"580",E10000008,"3","30","3","70","0","-1","-1","0","0","0","1","1","1","0","0","1","1",E01019930,"474"
"2018500264245","314886","100218",-3.209029,50.795244,"50","3","2","1",23/01/2018,"3",13:53:00,"580",E10000008,"3","30","6","60","0","-1","-1","0","0","0","1","1","1","4","0","2","1",E01019930,"475"
"2018500271354","315056","100207",-3.206615,50.79517,"50","3","3","1",08/02/2018,"5",17:37:00,"580",E10000008,"6","0","6","30","1","4","6","0","0","0","4","2","2","0","0","1","1",E01019930,"475"
"2018500277133","315593","100379",-3.199037,50.796795,"50","2","1","1",04/02/2018,"1",05:09:00,"580",E10000008,"6","0","6","30","3","4","6","0","0","0","4","1","1","0","0","1","1",E01019932,"475"
"2018500277544","315418","98891",-3.201176,50.783392,"50","3","2","1",11/03/2018,"1",10:43:00,"580",E10000008,"3","375","6","60","9","4","6","0","0","0","1","1","2","0","0","2","1",E01019931,"475"
"2018500296951","315444","99062",-3.200847,50.784933,"50","3","1","1",10/05/2018,"5",18:56:00,"580",E10000008,"3","375","6","30","0","-1","-1","0","0","8","1","1","1","0","0","2","1",E01019931,"475"
"2018500316793","315538","100353",-3.199811,50.796553,"50","3","2","1",01/07/2018,"1",10:59:00,"580",E10000008,"3","35","6","30","0","-1","-1","0","0","0","1","1","1","0","0","1","1",E01019928,"475"
"2018500801034","315415","100305",-3.201545,50.796104,"50","3","2","1",19/10/2018,"6",10:30:00,"580",E10000008,"3","375","1","30","0","-1","-1","0","0","0","1","1","1","0","0","2","2",E01019930,"475"
"2018500808349","315251","99576",-3.203703,50.789526,"50","3","2","2",27/12/2018,"5",19:04:00,"580",E10000008,"3","375","1","30","1","4","6","0","0","8","4","1","1","0","0","2","1",E01019931,"475"
"2018500800476","317105","99394",-3.177364,50.788158,"50","2","1","1",11/10/2018,"5",16:19:00,"580",E10000008,"6","0","6","60","0","-1","-1","0","0","0","1","1","2","0","0","2","2",E01019934,"476"
"2018500808746","315424","100137",-3.201378,50.794595,"50","3","2","1",16/12/2018,"1",09:18:00,"580",E10000008,"3","375","1","30","1","4","6","0","0","0","1","1","1","0","0","1","2",E01019930,"476"
"2018500288583","316562","90111",-3.18296,50.704617,"50","3","1","2",11/04/2018,"4",08:02:00,"580",E10000008,"3","3052","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01019951,"477"
"2018500304073","314190","89719",-3.216452,50.700747,"50","3","2","1",19/05/2018,"7",11:35:00,"580",E10000008,"3","3052","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01019951,"478"
"2018500321441","315409","89517",-3.199148,50.69911,"50","3","2","1",17/07/2018,"3",11:30:00,"580",E10000008,"3","3052","6","60","3","4","6","0","0","0","1","1","1","0","0","2","1",E01019951,"478"
"2018500800407","314014","89808",-3.218965,50.701521,"50","3","2","1",03/10/2018,"4",08:22:00,"580",E10000008,"3","3052","6","30","6","4","6","0","0","0","1","1","1","0","0","1","1",E01019952,"478"
"2018500801161","315010","89657",-3.204829,50.70031,"50","3","2","3",26/10/2018,"6",13:00:00,"580",E10000008,"3","3052","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01019951,"478"
"2018500801482","313967","89833",-3.219636,50.701739,"50","2","2","1",30/10/2018,"3",12:37:00,"580",E10000008,"3","3052","6","60","0","-1","-1","0","0","0","1","1","1","4","0","1","1",E01019952,"478"
"2018500262078","309758","95383",-3.280582,50.750998,"50","3","2","1",02/01/2018,"3",18:00:00,"580",E10000008,"6","0","2","30","0","-1","-1","0","0","0","7","9","1","0","0","2","2",E01019944,"479"
"2018500270627","310057","95233",-3.276308,50.749696,"50","3","2","1",04/02/2018,"1",10:35:00,"580",E10000008,"6","0","6","30","0","-1","-1","0","0","0","1","1","1","0","1","2","1",E01019942,"479"
"2018500289950","309866","95432",-3.279064,50.751455,"50","3","1","1",14/04/2018,"7",13:20:00,"580",E10000008,"3","3177","6","30","7","4","6","0","0","0","1","1","1","0","0","2","2",E01019944,"479"
"2018500293425","309521","95353",-3.283934,50.750691,"50","3","2","2",26/04/2018,"5",07:50:00,"580",E10000008,"6","0","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01019942,"479"
"2018500303861","309741","95435",-3.280836,50.751463,"50","3","2","1",23/05/2018,"4",15:20:00,"580",E10000008,"6","0","2","30","0","-1","-1","0","0","0","1","1","1","0","0","2","2",E01019942,"479"
"2018500307689","310167","95595",-3.274838,50.752967,"50","3","2","1",08/06/2018,"6",16:55:00,"580",E10000008,"6","0","6","30","3","4","6","0","0","0","1","1","1","0","0","2","1",E01019944,"479"
"2018500309551","312871","95752",-3.236553,50.754792,"50","3","2","2",28/06/2018,"5",16:40:00,"580",E10000008,"6","0","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01019943,"479"
"2018500800110","309592","95406",-3.282941,50.751179,"50","3","2","1",04/09/2018,"3",18:00:00,"580",E10000008,"4","3174","6","30","3","4","4","3174","0","0","1","1","1","0","0","2","2",E01019942,"479"
"2018500803652","309215","95124",-3.288214,50.748585,"50","2","1","1",06/12/2018,"5",17:12:00,"580",E10000008,"4","3174","6","30","0","-1","-1","0","0","4","4","1","2","0","0","2","1",E01019942,"479"
"2018500809412","309924","95329",-3.278217,50.750538,"50","2","3","1",22/12/2018,"7",15:07:00,"580",E10000008,"6","0","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01019942,"479"
"2018500261227","305157","91379",-3.344753,50.714266,"50","3","1","2",15/01/2018,"2",02:08:00,"580",E10000008,"4","3180","6","60","0","-1","-1","0","0","0","6","8","2","0","0","2","1",E01019939,"480"
"2018500273473","301921","93171",-3.391052,50.729839,"50","3","1","1",18/02/2018,"1",18:53:00,"580",E10000008,"3","30","3","70","0","-1","-1","0","0","0","6","2","2","0","0","2","1",E01019939,"480"
"2018500316434","305470","89909",-3.339944,50.701102,"50","2","2","2",17/07/2018,"3",18:00:00,"580",E10000008,"3","3052","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01019939,"480"
"2018500324634","304534","90521",-3.353353,50.706451,"50","2","1","2",02/09/2018,"1",18:41:00,"580",E10000008,"3","3052","6","50","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01019939,"480"
"2018500800354","304814","90425",-3.349364,50.705634,"50","3","2","1",05/10/2018,"6",13:28:00,"580",E10000008,"4","3180","6","50","3","3","3","3052","0","0","1","1","1","0","0","2","1",E01019939,"480"
"2018500805127","303736","90622",-3.364677,50.707227,"50","2","2","1",16/12/2018,"1",11:33:00,"580",E10000008,"3","3052","6","50","0","-1","-1","0","0","0","1","2","2","0","0","2","1",E01019939,"480"
"2018500806102","304792","90448",-3.349681,50.705837,"50","3","2","1",12/12/2018,"4",21:00:00,"580",E10000008,"3","3052","6","50","3","4","4","3180","0","0","4","2","2","0","0","2","1",E01019939,"480"
"2018500288632","306636","96403",-3.325085,50.759674,"50","3","1","1",10/04/2018,"3",05:33:00,"580",E10000008,"3","30","3","70","0","-1","-1","0","0","0","6","2","2","0","0","2","1",E01032628,"482"
"2018500802705","306492","96205",-3.327075,50.75787,"50","1","1","1",28/11/2018,"4",18:14:00,"580",E10000008,"3","30","3","70","0","-1","-1","0","0","0","6","1","1","0","0","2","1",E01032628,"482"
"2018500807436","310488","98355",-3.270962,50.777831,"50","3","2","1",29/11/2018,"5",07:50:00,"580",E10000008,"3","30","3","70","0","-1","-1","0","0","0","6","5","2","0","0","2","2",E01032628,"482"
"2018500301270","308874","91772",-3.292216,50.718395,"50","2","2","1",18/04/2018,"4",13:06:00,"580",E10000008,"6","0","6","60","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01019940,"483"
"2018500293503","306675","89539",-3.322792,50.69797,"50","2","2","1",06/05/2018,"1",09:17:00,"580",E10000008,"3","3052","6","30","0","-1","-1","0","0","0","1","1","1","0","0","2","1",E01019937,"484"
